project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142	530315de-d048-40f6-b0cc-3c7fb9875e46	TCGA-D8-A142-01A	f839ae77-7a4f-436f-bc5a-015bc6f97455	TCGA-D8-A142-01A-11	0aaf0d44-6880-400f-a928-03ef277b1ad0	TCGA-D8-A142-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142	530315de-d048-40f6-b0cc-3c7fb9875e46	TCGA-D8-A142-01A	f839ae77-7a4f-436f-bc5a-015bc6f97455	TCGA-D8-A142-01A-11	5cd93224-57fd-487a-b11b-2b9dbf2a77c2	TCGA-D8-A142-01A-11R	2.02	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.5	9.0	UV Spec	released	'--
TCGA-BRCA	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142	530315de-d048-40f6-b0cc-3c7fb9875e46	TCGA-D8-A142-01A	f839ae77-7a4f-436f-bc5a-015bc6f97455	TCGA-D8-A142-01A-11	81bbdc65-0e59-4cdc-9b8d-6f08a9409b3e	TCGA-D8-A142-01A-11D	1.95	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142	f2c6fe23-abaa-4e50-b6a3-18434689ab51	TCGA-D8-A142-10A	07983fa6-4560-47d3-8478-c2b084e9ae43	TCGA-D8-A142-10A-01	20b1e4ff-720a-4f1d-904e-67261d865da9	TCGA-D8-A142-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	TCGA-D8-A142	f2c6fe23-abaa-4e50-b6a3-18434689ab51	TCGA-D8-A142-10A	07983fa6-4560-47d3-8478-c2b084e9ae43	TCGA-D8-A142-10A-01	ccbcd654-ae98-43a2-8ad5-00e97f10b412	TCGA-D8-A142-10A-01D	1.88	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	ce887e90-0660-4f44-a3a4-b3b894cb7eda	TCGA-C8-A275	17f2ecdd-59bb-4251-a1b3-2e0a461ea070	TCGA-C8-A275-01A	28dc8e18-d591-44ee-ae55-d5a4e0fdc3f0	TCGA-C8-A275-01A-21	1fa21c2e-6138-41d8-b1b6-e6d72b2f1dfa	TCGA-C8-A275-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	ce887e90-0660-4f44-a3a4-b3b894cb7eda	TCGA-C8-A275	17f2ecdd-59bb-4251-a1b3-2e0a461ea070	TCGA-C8-A275-01A	28dc8e18-d591-44ee-ae55-d5a4e0fdc3f0	TCGA-C8-A275-01A-21	25dabc4b-2e32-4c38-be9b-175809516671	TCGA-C8-A275-01A-21D	1.73	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	ce887e90-0660-4f44-a3a4-b3b894cb7eda	TCGA-C8-A275	17f2ecdd-59bb-4251-a1b3-2e0a461ea070	TCGA-C8-A275-01A	28dc8e18-d591-44ee-ae55-d5a4e0fdc3f0	TCGA-C8-A275-01A-21	eb07ed37-8dc5-4c75-b43b-db29d8abc68c	TCGA-C8-A275-01A-21R	2.06	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.5	9.5	UV Spec	released	'--
TCGA-BRCA	ce887e90-0660-4f44-a3a4-b3b894cb7eda	TCGA-C8-A275	d1368d8c-e67f-4b41-8823-863fb8ec1bbf	TCGA-C8-A275-10A	5b12e665-9714-45e6-adfd-1a968eb55069	TCGA-C8-A275-10A-01	7e6ae0b3-c64c-4882-be3d-1db01d8aa7c1	TCGA-C8-A275-10A-01D	2.02	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	ce887e90-0660-4f44-a3a4-b3b894cb7eda	TCGA-C8-A275	d1368d8c-e67f-4b41-8823-863fb8ec1bbf	TCGA-C8-A275-10A	5b12e665-9714-45e6-adfd-1a968eb55069	TCGA-C8-A275-10A-01	c24e8a01-c54f-4674-b59d-971683664a99	TCGA-C8-A275-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	2d80cd9e-8906-4fc9-9645-b3c137d71dc7	TCGA-A8-A07O-01A	7e397ee9-9e0c-471d-a1f6-1036097b4ec1	TCGA-A8-A07O-01A-11	3ddbf249-8560-4c6d-84b9-f4dc07e5b032	TCGA-A8-A07O-01A-11R	1.81	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	8.5	UV Spec	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	2d80cd9e-8906-4fc9-9645-b3c137d71dc7	TCGA-A8-A07O-01A	7e397ee9-9e0c-471d-a1f6-1036097b4ec1	TCGA-A8-A07O-01A-11	6498f465-5433-406d-9e6e-3abebb107562	TCGA-A8-A07O-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	2d80cd9e-8906-4fc9-9645-b3c137d71dc7	TCGA-A8-A07O-01A	7e397ee9-9e0c-471d-a1f6-1036097b4ec1	TCGA-A8-A07O-01A-11	7273baf6-5b2c-4791-a3a4-0b60a4587fc2	TCGA-A8-A07O-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	2d80cd9e-8906-4fc9-9645-b3c137d71dc7	TCGA-A8-A07O-01A	7e397ee9-9e0c-471d-a1f6-1036097b4ec1	TCGA-A8-A07O-01A-11	a2ca1062-03b2-4c78-81ab-c7250fd159b4	TCGA-A8-A07O-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	f2c9eaf6-a4c3-4b88-85f5-41e64e148cd6	TCGA-A8-A07O-10A	1c7e36ae-215f-4df5-a829-bf2ead203afe	TCGA-A8-A07O-10A-01	1a96cb5e-19b9-4715-ade2-5292fc99808d	TCGA-A8-A07O-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	f2c9eaf6-a4c3-4b88-85f5-41e64e148cd6	TCGA-A8-A07O-10A	1c7e36ae-215f-4df5-a829-bf2ead203afe	TCGA-A8-A07O-10A-01	bd369a3b-4fe4-4086-95a8-8d47607bd60b	TCGA-A8-A07O-10A-01D	1.86	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	cf9db1af-17f0-490e-8139-142bd704763a	TCGA-A8-A07O	f2c9eaf6-a4c3-4b88-85f5-41e64e148cd6	TCGA-A8-A07O-10A	1c7e36ae-215f-4df5-a829-bf2ead203afe	TCGA-A8-A07O-10A-01	d73bf437-4315-428e-8b45-2fed6206947f	TCGA-A8-A07O-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a82d0a57-4383-473d-b334-d13b278404b1	TCGA-OL-A5RW	02e2a240-cecf-4313-a62c-5b1fd66c2d19	TCGA-OL-A5RW-10A	04dd6fea-a7f3-447e-8bfe-2be7e1d00be2	TCGA-OL-A5RW-10A-01	485bd1a9-dd71-485b-ac23-412f371cf754	TCGA-OL-A5RW-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a82d0a57-4383-473d-b334-d13b278404b1	TCGA-OL-A5RW	02e2a240-cecf-4313-a62c-5b1fd66c2d19	TCGA-OL-A5RW-10A	04dd6fea-a7f3-447e-8bfe-2be7e1d00be2	TCGA-OL-A5RW-10A-01	a8d4d5e7-a44c-4637-8bc7-d4c5d606aa45	TCGA-OL-A5RW-10A-01D	'--	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a82d0a57-4383-473d-b334-d13b278404b1	TCGA-OL-A5RW	b280103f-8732-4ee4-9e61-357a9cb3a0a9	TCGA-OL-A5RW-01A	8130d77d-9def-49f7-9584-255f08304bc7	TCGA-OL-A5RW-01A-11	46066fcb-c6c4-4f74-86a8-d75cc19b4a20	TCGA-OL-A5RW-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a82d0a57-4383-473d-b334-d13b278404b1	TCGA-OL-A5RW	b280103f-8732-4ee4-9e61-357a9cb3a0a9	TCGA-OL-A5RW-01A	8130d77d-9def-49f7-9584-255f08304bc7	TCGA-OL-A5RW-01A-11	a9777189-268f-426b-a674-21349090d1c0	TCGA-OL-A5RW-01A-11R	1.87	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.02	8.6	UV Spec	released	'--
TCGA-BRCA	a82d0a57-4383-473d-b334-d13b278404b1	TCGA-OL-A5RW	b280103f-8732-4ee4-9e61-357a9cb3a0a9	TCGA-OL-A5RW-01A	8130d77d-9def-49f7-9584-255f08304bc7	TCGA-OL-A5RW-01A-11	ae117c26-5210-441a-8acc-c2375eb76df5	TCGA-OL-A5RW-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	TCGA-E2-A1B6	402aa07d-b3c1-48a6-bf27-36917a30c33d	TCGA-E2-A1B6-01A	025dac81-5536-4c04-8107-bef3c4cc3b5a	TCGA-E2-A1B6-01A-31	33993dd4-a1dc-41b8-892f-40bdb19a3e7b	TCGA-E2-A1B6-01A-31D	1.93	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	TCGA-E2-A1B6	402aa07d-b3c1-48a6-bf27-36917a30c33d	TCGA-E2-A1B6-01A	025dac81-5536-4c04-8107-bef3c4cc3b5a	TCGA-E2-A1B6-01A-31	41517c74-dbe3-48d2-89a6-2a19446f48e9	TCGA-E2-A1B6-01A-31R	1.85	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.2	7.0	UV Spec	released	'--
TCGA-BRCA	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	TCGA-E2-A1B6	402aa07d-b3c1-48a6-bf27-36917a30c33d	TCGA-E2-A1B6-01A	025dac81-5536-4c04-8107-bef3c4cc3b5a	TCGA-E2-A1B6-01A-31	8012a9c7-ab4c-44cc-b23e-9048a3d689cf	TCGA-E2-A1B6-01A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	TCGA-E2-A1B6	d8a380bc-8dab-459d-9bb8-9112716e666d	TCGA-E2-A1B6-10A	e59218ad-4f7f-467e-b10b-576d357ef6df	TCGA-E2-A1B6-10A-01	4e95abe3-f0f7-45ed-8e4a-1ac9243a35f5	TCGA-E2-A1B6-10A-01D	2.02	'--	'--	DNA	D	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e0b1bcd2-1139-44b9-98b3-67bcf92bcc39	TCGA-E2-A1B6	d8a380bc-8dab-459d-9bb8-9112716e666d	TCGA-E2-A1B6-10A	e59218ad-4f7f-467e-b10b-576d357ef6df	TCGA-E2-A1B6-10A-01	a21cd8d8-3f00-415a-8d41-36c12bb88ec5	TCGA-E2-A1B6-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	3e25056d-d137-49f5-abaa-f68509426600	TCGA-AN-A0XT	73ea6778-4dbe-4300-a80b-bf41f6ac5fd9	TCGA-AN-A0XT-01A	088b6f54-de82-4157-b2aa-455bde2acc62	TCGA-AN-A0XT-01A-11	28363875-6852-4ae6-8a09-55c10506e46c	TCGA-AN-A0XT-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	3e25056d-d137-49f5-abaa-f68509426600	TCGA-AN-A0XT	73ea6778-4dbe-4300-a80b-bf41f6ac5fd9	TCGA-AN-A0XT-01A	088b6f54-de82-4157-b2aa-455bde2acc62	TCGA-AN-A0XT-01A-11	46725c2a-66d7-4bac-817e-d08b80a81182	TCGA-AN-A0XT-01A-11R	1.76	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.2	7.4	UV Spec	released	'--
TCGA-BRCA	3e25056d-d137-49f5-abaa-f68509426600	TCGA-AN-A0XT	73ea6778-4dbe-4300-a80b-bf41f6ac5fd9	TCGA-AN-A0XT-01A	088b6f54-de82-4157-b2aa-455bde2acc62	TCGA-AN-A0XT-01A-11	d45a4c4f-26a4-48d8-9c4e-6a22e4db02ed	TCGA-AN-A0XT-01A-11D	1.97	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	3e25056d-d137-49f5-abaa-f68509426600	TCGA-AN-A0XT	9cb71d16-64b4-4d8b-b260-b6116e7aa068	TCGA-AN-A0XT-10A	751d2fd7-81f6-4b94-98bc-cd9b7bf376cc	TCGA-AN-A0XT-10A-01	52cc15dd-6900-4095-ba4f-81dff2b0dd0d	TCGA-AN-A0XT-10A-01D	1.97	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	3e25056d-d137-49f5-abaa-f68509426600	TCGA-AN-A0XT	9cb71d16-64b4-4d8b-b260-b6116e7aa068	TCGA-AN-A0XT-10A	751d2fd7-81f6-4b94-98bc-cd9b7bf376cc	TCGA-AN-A0XT-10A-01	5460d737-71b6-4265-b09a-7c493976e975	TCGA-AN-A0XT-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	8f912a40-3251-4e1f-ae65-1f93d71f9881	TCGA-EW-A1OZ	0dc1f2e7-a7e8-47f1-a220-8d40b673866b	TCGA-EW-A1OZ-10A	67ae8f4a-e75d-42c2-bd52-a3c4a7f6dfab	TCGA-EW-A1OZ-10A-01	38696b1f-4a41-4592-9c87-5c35abb05c6c	TCGA-EW-A1OZ-10A-01D	1.89	'--	'--	DNA	D	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	8f912a40-3251-4e1f-ae65-1f93d71f9881	TCGA-EW-A1OZ	0dc1f2e7-a7e8-47f1-a220-8d40b673866b	TCGA-EW-A1OZ-10A	67ae8f4a-e75d-42c2-bd52-a3c4a7f6dfab	TCGA-EW-A1OZ-10A-01	ab4340b5-f195-474a-af94-f9a3050fce96	TCGA-EW-A1OZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	8f912a40-3251-4e1f-ae65-1f93d71f9881	TCGA-EW-A1OZ	ac0612f6-3d84-44d5-a224-6cbe65531505	TCGA-EW-A1OZ-01A	e7a89d76-0564-42f2-9550-bd6e60a11fcb	TCGA-EW-A1OZ-01A-11	98e1b3d3-4f11-446d-b3a0-0de88d07ba27	TCGA-EW-A1OZ-01A-11D	1.98	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	8f912a40-3251-4e1f-ae65-1f93d71f9881	TCGA-EW-A1OZ	ac0612f6-3d84-44d5-a224-6cbe65531505	TCGA-EW-A1OZ-01A	e7a89d76-0564-42f2-9550-bd6e60a11fcb	TCGA-EW-A1OZ-01A-11	b846ba48-8574-46e1-9f1b-7c70bc2fecd6	TCGA-EW-A1OZ-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	8f912a40-3251-4e1f-ae65-1f93d71f9881	TCGA-EW-A1OZ	ac0612f6-3d84-44d5-a224-6cbe65531505	TCGA-EW-A1OZ-01A	e7a89d76-0564-42f2-9550-bd6e60a11fcb	TCGA-EW-A1OZ-01A-11	ceb14969-e58d-4b90-8736-a05166904e5f	TCGA-EW-A1OZ-01A-11R	1.68	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.8	7.6	UV Spec	released	'--
TCGA-BRCA	9087585f-e792-4f33-baaa-56ffe0f745be	TCGA-PL-A8LZ	421af19a-ae32-44b3-b91f-fed6a9b99de1	TCGA-PL-A8LZ-01A	78b36e1c-89ca-40dd-b0f7-ccb3de92d60d	TCGA-PL-A8LZ-01A-31	17071f39-d1e7-405a-9904-3e6b78968003	TCGA-PL-A8LZ-01A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	9087585f-e792-4f33-baaa-56ffe0f745be	TCGA-PL-A8LZ	421af19a-ae32-44b3-b91f-fed6a9b99de1	TCGA-PL-A8LZ-01A	78b36e1c-89ca-40dd-b0f7-ccb3de92d60d	TCGA-PL-A8LZ-01A-31	786c4d07-a857-45cb-a705-1cde4cda438b	TCGA-PL-A8LZ-01A-31D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-BRCA	9087585f-e792-4f33-baaa-56ffe0f745be	TCGA-PL-A8LZ	421af19a-ae32-44b3-b91f-fed6a9b99de1	TCGA-PL-A8LZ-01A	78b36e1c-89ca-40dd-b0f7-ccb3de92d60d	TCGA-PL-A8LZ-01A-31	abd1379c-c005-4539-970c-23f52970f0c7	TCGA-PL-A8LZ-01A-31R	1.87	'--	'--	RNA	R	'--	0.17	'--	'--	'--	'--	UV Spec	released	'--
TCGA-BRCA	9087585f-e792-4f33-baaa-56ffe0f745be	TCGA-PL-A8LZ	65ab3e7e-28b6-4bfa-8e89-c63eae15bb20	TCGA-PL-A8LZ-10A	6520a973-bfbd-413e-aa50-a457b11f8a4d	TCGA-PL-A8LZ-10A-01	8b2f6b2d-aa97-49bf-8883-76b2df32ad98	TCGA-PL-A8LZ-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-BRCA	9087585f-e792-4f33-baaa-56ffe0f745be	TCGA-PL-A8LZ	65ab3e7e-28b6-4bfa-8e89-c63eae15bb20	TCGA-PL-A8LZ-10A	6520a973-bfbd-413e-aa50-a457b11f8a4d	TCGA-PL-A8LZ-10A-01	8cd5132f-cea4-43ac-8d40-ac0860a9a8ec	TCGA-PL-A8LZ-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-BRCA	6e6b7742-a562-490b-bb72-04a5653852e4	TCGA-GM-A2DB	57557c6c-4927-449b-976e-127c0916763b	TCGA-GM-A2DB-01A	dece94df-4745-43bf-9436-d7ac387a09a3	TCGA-GM-A2DB-01A-31	16a97102-ab46-4334-a207-2886046be5be	TCGA-GM-A2DB-01A-31W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6e6b7742-a562-490b-bb72-04a5653852e4	TCGA-GM-A2DB	57557c6c-4927-449b-976e-127c0916763b	TCGA-GM-A2DB-01A	dece94df-4745-43bf-9436-d7ac387a09a3	TCGA-GM-A2DB-01A-31	6cb45db9-5df2-463a-82d8-6d0c31f7d4fd	TCGA-GM-A2DB-01A-31D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	6e6b7742-a562-490b-bb72-04a5653852e4	TCGA-GM-A2DB	57557c6c-4927-449b-976e-127c0916763b	TCGA-GM-A2DB-01A	dece94df-4745-43bf-9436-d7ac387a09a3	TCGA-GM-A2DB-01A-31	b00436b8-60ef-457d-afa8-c8175d1d74ba	TCGA-GM-A2DB-01A-31R	1.75	'--	'--	RNA	R	'--	0.18	mirVana (Allprep DNA) RNA	Yes	2.1	7.5	UV Spec	released	'--
TCGA-BRCA	6e6b7742-a562-490b-bb72-04a5653852e4	TCGA-GM-A2DB	d89dd567-d97e-41c8-97c8-f35b4ba88ff2	TCGA-GM-A2DB-10C	09ed3ee7-34ed-4ce6-91d3-8b843b668c24	TCGA-GM-A2DB-10C-01	a1d92c4f-f9e6-4d11-af04-3811bf76efee	TCGA-GM-A2DB-10C-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	6e6b7742-a562-490b-bb72-04a5653852e4	TCGA-GM-A2DB	d89dd567-d97e-41c8-97c8-f35b4ba88ff2	TCGA-GM-A2DB-10C	09ed3ee7-34ed-4ce6-91d3-8b843b668c24	TCGA-GM-A2DB-10C-01	f44afce3-807c-47ba-aba0-115e7e433250	TCGA-GM-A2DB-10C-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	a1da9db1-db11-4f4d-a249-c738db81b87e	TCGA-AN-A0XU	0fd00aa3-dd81-40f6-a265-629cce015492	TCGA-AN-A0XU-10A	30472d97-0759-45a6-976a-39c88d9966c1	TCGA-AN-A0XU-10A-01	40a05a2d-7925-446d-9a4e-c32314adcada	TCGA-AN-A0XU-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a1da9db1-db11-4f4d-a249-c738db81b87e	TCGA-AN-A0XU	0fd00aa3-dd81-40f6-a265-629cce015492	TCGA-AN-A0XU-10A	30472d97-0759-45a6-976a-39c88d9966c1	TCGA-AN-A0XU-10A-01	51caeaee-65cb-49dc-a489-f3dbaef97886	TCGA-AN-A0XU-10A-01D	1.9	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a1da9db1-db11-4f4d-a249-c738db81b87e	TCGA-AN-A0XU	ee368eb1-55e1-471e-b88b-bab896e37b5c	TCGA-AN-A0XU-01A	ebcd80de-e4e0-4f03-8bd1-773ec11b57d1	TCGA-AN-A0XU-01A-11	24f6dddd-91ac-43d2-8fe6-20375d02c6f3	TCGA-AN-A0XU-01A-11D	1.9	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	a1da9db1-db11-4f4d-a249-c738db81b87e	TCGA-AN-A0XU	ee368eb1-55e1-471e-b88b-bab896e37b5c	TCGA-AN-A0XU-01A	ebcd80de-e4e0-4f03-8bd1-773ec11b57d1	TCGA-AN-A0XU-01A-11	c5f3af94-8238-42af-8303-b68ffdf4e685	TCGA-AN-A0XU-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	a1da9db1-db11-4f4d-a249-c738db81b87e	TCGA-AN-A0XU	ee368eb1-55e1-471e-b88b-bab896e37b5c	TCGA-AN-A0XU-01A	ebcd80de-e4e0-4f03-8bd1-773ec11b57d1	TCGA-AN-A0XU-01A-11	de827e16-400f-4513-9bbf-e9ed41947d69	TCGA-AN-A0XU-01A-11R	1.68	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.2	7.9	UV Spec	released	'--
TCGA-BRCA	9416ff9b-6f29-4554-b04d-b537a3ae3969	TCGA-B6-A0RS	5fbe7159-54d1-4007-afd1-02d0276cbc77	TCGA-B6-A0RS-10A	f4726077-e31a-4978-b662-148760e0f6d3	TCGA-B6-A0RS-10A-01	38f604f6-16b7-42fe-b00a-1be940d20ea7	TCGA-B6-A0RS-10A-01D	1.64	'--	'--	DNA	D	'--	0.13	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	9416ff9b-6f29-4554-b04d-b537a3ae3969	TCGA-B6-A0RS	5fbe7159-54d1-4007-afd1-02d0276cbc77	TCGA-B6-A0RS-10A	f4726077-e31a-4978-b662-148760e0f6d3	TCGA-B6-A0RS-10A-01	bc645903-b12f-4f76-8a5e-7de4fb4374d2	TCGA-B6-A0RS-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	9416ff9b-6f29-4554-b04d-b537a3ae3969	TCGA-B6-A0RS	5fbe7159-54d1-4007-afd1-02d0276cbc77	TCGA-B6-A0RS-10A	f4726077-e31a-4978-b662-148760e0f6d3	TCGA-B6-A0RS-10A-01	d9637e55-38e4-4e2b-82da-864ce0469774	TCGA-B6-A0RS-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	9416ff9b-6f29-4554-b04d-b537a3ae3969	TCGA-B6-A0RS	7c44fbbe-00db-4ad7-86a9-61b5968d1a00	TCGA-B6-A0RS-01A	1d708fe3-f137-4dd3-8bb8-4b3ad7b4ee40	TCGA-B6-A0RS-01A-11	3506e88c-cdf4-4634-a4f7-64139478f5fd	TCGA-B6-A0RS-01A-11X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	9416ff9b-6f29-4554-b04d-b537a3ae3969	TCGA-B6-A0RS	7c44fbbe-00db-4ad7-86a9-61b5968d1a00	TCGA-B6-A0RS-01A	1d708fe3-f137-4dd3-8bb8-4b3ad7b4ee40	TCGA-B6-A0RS-01A-11	8e6483de-92b0-42ac-9690-7c6a2ec66505	TCGA-B6-A0RS-01A-11D	2.02	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
